Timestep,Sector,Num CellSmutans,OccupiedSpace CellSmutans,Target CellSmutans,Num CellSmitis,OccupiedSpace CellSmitis,Target CellSmitis,Num Macromoleculeahl,OccupiedSpace Macromoleculeahl,Diffusion Rate Macromoleculeahl,Target Macromoleculeahl,EmptySpace Sector
10,0,8,4.1887902047863905,0,9,19.301945263655693,0,36438,0.0001817907572799283,1.0,0,2169.296582740801
10,1,6,3.141592653589793,0,5,10.723302924253161,0,36962,0.00018440501593338575,1.0,0,2178.9224200171416
10,2,10,5.235987755982988,0,9,19.301945263655693,0,50088,0.0002498911973938484,1.0,0,2168.2493170891644
10,3,7,3.665191429188092,0,2,4.289321169701265,0,31407,0.00015669088078079774,1.0,0,2184.83283071023
10,4,10,5.235987755982988,0,7,15.012624093954427,0,50000,0.00024945216158945096,1.0,0,2172.538638697901
10,5,2,1.0471975511965976,0,6,12.867963509103795,0,10000,4.98904323178902e-05,1.0,0,2178.8722890492677
10,6,4,2.0943951023931953,0,8,17.15728467880506,0,18436,9.197800102126237e-05,1.0,0,2173.5357282408013
10,7,3,1.5707963267948966,0,4,8.57864233940253,0,16564,8.263851209135332e-05,1.0,0,2182.6379786952907
