Timestep,Sector,Num CellSmutans,OccupiedSpace CellSmutans,Target CellSmutans,Num CellSmitis,OccupiedSpace CellSmitis,Target CellSmitis,Num Macromoleculeahl,OccupiedSpace Macromoleculeahl,Diffusion Rate Macromoleculeahl,Target Macromoleculeahl,EmptySpace Sector
0,0,1,0.5235987755982988,1,0,0.0,0,1859,9.274631367895788e-06,1.0,1759,4.0642669497703325
0,1,0,0.0,0,0,0.0,0,1177,5.8721038838156765e-06,1.0,1176,4.5878691278961155
0,2,0,0.0,0,0,0.0,0,537,2.6791162154707038e-06,1.0,538,4.587872320883784
0,3,0,0.0,0,0,0.0,0,115,5.737399716557373e-07,1.0,120,4.5878744262600275
0,4,0,0.0,0,0,0.0,0,808,4.0311469312855275e-06,1.0,805,4.5878709688530686
0,5,0,0.0,0,0,0.0,0,291,1.4518115804506047e-06,1.0,296,4.587873548188419
0,6,0,0.0,0,0,0.0,0,182,9.080058681856016e-07,1.0,188,4.587874091994132
0,7,0,0.0,0,1,2.1446605848506324,1,31,1.546603401854596e-07,1.0,37,2.443214260489027
10,0,1,0.5235987755982988,1,0,0.0,0,1759,8.775727044716885e-06,1.0,1444,4.064267448674656
10,1,0,0.0,0,0,0.0,0,1176,5.8671148405838875e-06,1.0,1169,4.587869132885159
10,2,0,0.0,0,0,0.0,0,538,2.6841052587024928e-06,1.0,542,4.5878723158947405
10,3,0,0.0,0,0,0.0,0,120,5.986851878146824e-07,1.0,129,4.587874401314812
10,4,0,0.0,0,0,0.0,0,805,4.0161798015901605e-06,1.0,804,4.587870983820198
10,5,0,0.0,0,0,0.0,0,296,1.4767567966095499e-06,1.0,303,4.587873523243203
10,6,0,0.0,0,0,0.0,0,188,9.379401275763358e-07,1.0,194,4.587874062059872
10,7,0,0.0,0,1,2.1446605848506324,1,37,1.8459459957619373e-07,1.0,42,2.4432142305547675
20,0,1,0.5235987755982988,1,0,0.0,0,1444,7.204178426703345e-06,1.0,1260,4.064269020223274
20,1,0,0.0,0,0,0.0,0,1169,5.832191537961364e-06,1.0,1162,4.587869167808462
20,2,0,0.0,0,0,0.0,0,542,2.7040614316296488e-06,1.0,545,4.587872295938568
20,3,0,0.0,0,0,0.0,0,129,6.435865769007835e-07,1.0,138,4.587874356413423
20,4,0,0.0,0,0,0.0,0,804,4.0111907583583716e-06,1.0,792,4.587870988809241
20,5,0,0.0,0,0,0.0,0,303,1.511680099232073e-06,1.0,318,4.5878734883199
20,6,0,0.0,0,0,0.0,0,194,9.678743869670697e-07,1.0,199,4.587874032125613
20,7,0,0.0,0,1,2.1446605848506324,1,42,2.0953981573513884e-07,1.0,48,2.4432142056095514
30,0,1,0.5235987755982988,1,0,0.0,0,1260,6.286194472054165e-06,1.0,1129,4.064269938207229
30,1,0,0.0,0,0,0.0,0,1162,5.797268235338841e-06,1.0,1160,4.587869202731764
30,2,0,0.0,0,0,0.0,0,545,2.7190285613250157e-06,1.0,545,4.587872280971438
30,3,0,0.0,0,0,0.0,0,138,6.884879659868847e-07,1.0,151,4.587874311512033
30,4,0,0.0,0,0,0.0,0,792,3.951322239576904e-06,1.0,780,4.58787104867776
30,5,0,0.0,0,0,0.0,0,318,1.5865157477089084e-06,1.0,322,4.587873413484251
30,6,0,0.0,0,0,0.0,0,199,9.92819603126015e-07,1.0,207,4.587874007180396
30,7,0,0.0,0,1,2.1446605848506324,1,48,2.3947407512587293e-07,1.0,52,2.443214175675292
40,0,1,0.5235987755982988,1,0,0.0,0,1129,5.632629808689803e-06,1.0,1019,4.064270591771892
40,1,0,0.0,0,0,0.0,0,1160,5.787290148875263e-06,1.0,1147,4.587869212709851
