Timestep,Sector,Num CellSmutans,OccupiedSpace CellSmutans,Target CellSmutans,Num CellSmitis,OccupiedSpace CellSmitis,Target CellSmitis,Num Macromoleculeahl,OccupiedSpace Macromoleculeahl,Diffusion Rate Macromoleculeahl,Target Macromoleculeahl,EmptySpace Sector
0,0,1,0.5235987755982988,1,0,0.0,0,1464,7.3039592913391246e-06,1.0,1427,4.06426892044241
0,1,0,0.0,0,0,0.0,0,1450,7.234112686094079e-06,1.0,1423,4.587867765887314
0,2,0,0.0,0,0,0.0,0,1065,5.313331041855306e-06,1.0,1070,4.587869686668958
0,3,0,0.0,0,0,0.0,0,1021,5.093813139656589e-06,1.0,1024,4.58786990618686
0,4,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
0,5,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
0,6,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
0,7,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
10,0,1,0.5235987755982988,1,0,0.0,0,1427,7.119364691762931e-06,1.0,1409,4.064269105037009
10,1,0,0.0,0,0,0.0,0,1423,7.099408518835775e-06,1.0,1410,4.587867900591481
10,2,0,0.0,0,0,0.0,0,1070,5.338276258014251e-06,1.0,1072,4.587869661723741
10,3,0,0.0,0,0,0.0,0,1024,5.108780269351956e-06,1.0,1026,4.58786989121973
10,4,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
10,5,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
10,6,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
10,7,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
20,0,1,0.5235987755982988,1,0,0.0,0,1409,7.029561913590729e-06,1.0,1388,4.064269194839787
20,1,0,0.0,0,0,0.0,0,1410,7.034550956822518e-06,1.0,1395,4.587867965449043
20,2,0,0.0,0,0,0.0,0,1072,5.348254344477829e-06,1.0,1075,4.587869651745655
20,3,0,0.0,0,0,0.0,0,1026,5.118758355815534e-06,1.0,1029,4.587869881241644
20,4,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
20,5,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
20,6,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
20,7,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
30,0,1,0.5235987755982988,1,0,0.0,0,1388,6.924792005723159e-06,1.0,1371,4.064269299609695
30,1,0,0.0,0,0,0.0,0,1395,6.959715308345682e-06,1.0,1377,4.587868040284691
30,2,0,0.0,0,0,0.0,0,1075,5.3632214741731966e-06,1.0,1077,4.587869636778525
30,3,0,0.0,0,0,0.0,0,1029,5.133725485510901e-06,1.0,1036,4.587869866274514
30,4,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
30,5,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
30,6,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
30,7,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
40,0,1,0.5235987755982988,1,0,0.0,0,1371,6.8399782707827464e-06,1.0,1349,4.064269384423429
40,1,0,0.0,0,0,0.0,0,1377,6.86991253017348e-06,1.0,1361,4.587868130087469
40,2,0,0.0,0,0,0.0,0,1077,5.3731995606367746e-06,1.0,1079,4.587869626800439
40,3,0,0.0,0,0,0.0,0,1036,5.168648788133424e-06,1.0,1038,4.587869831351211
40,4,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
40,5,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
40,6,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
40,7,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
50,0,1,0.5235987755982988,1,0,0.0,0,1349,6.730219319683388e-06,1.0,1333,4.064269494182381
50,1,0,0.0,0,0,0.0,0,1361,6.790087838464856e-06,1.0,1347,4.587868209912161
50,2,0,0.0,0,0,0.0,0,1079,5.3831776471003525e-06,1.0,1082,4.587869616822353
50,3,0,0.0,0,0,0.0,0,1038,5.178626874597002e-06,1.0,1042,4.587869821373125
50,4,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
50,5,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
50,6,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
50,7,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
60,0,1,0.5235987755982988,1,0,0.0,0,1333,6.650394627974763e-06,1.0,1128,4.0642695740070724
60,1,0,0.0,0,0,0.0,0,1347,6.72024123321981e-06,1.0,1341,4.587868279758767
60,2,0,0.0,0,0,0.0,0,1082,5.3981447767957195e-06,1.0,1043,4.587869601855223
60,3,0,0.0,0,0,0.0,0,1042,5.198583047524159e-06,1.0,1043,4.587869801416952
60,4,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
60,5,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
60,6,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
60,7,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
70,0,1,0.5235987755982988,1,0,0.0,0,1128,5.627640765458014e-06,1.0,1023,4.064270596760935
70,1,0,0.0,0,0,0.0,0,1341,6.690306973829076e-06,1.0,1320,4.587868309693025
70,2,0,0.0,0,0,0.0,0,1043,5.203572090755948e-06,1.0,1000,4.587869796427909
70,3,0,0.0,0,0,0.0,0,1043,5.203572090755948e-06,1.0,1045,4.587869796427909
70,4,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
70,5,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
70,6,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
70,7,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
80,0,1,0.5235987755982988,1,0,0.0,0,1023,5.103791226120167e-06,1.0,945,4.064271120610474
80,1,0,0.0,0,0,0.0,0,1320,6.585537065961506e-06,1.0,1304,4.587868414462934
80,2,0,0.0,0,0,0.0,0,1000,4.9890432317890195e-06,1.0,957,4.587870010956768
80,3,0,0.0,0,0,0.0,0,1045,5.213550177219526e-06,1.0,1049,4.587869786449822
80,4,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
80,5,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
80,6,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
80,7,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
90,0,1,0.5235987755982988,0,0,0.0,0,945,4.714645854040624e-06,1.0,0,4.064271509755846
90,1,0,0.0,0,0,0.0,0,1304,6.505712374252881e-06,1.0,0,4.587868494287625
90,2,0,0.0,0,0,0.0,0,957,4.774514372822092e-06,1.0,0,4.587870225485626
90,3,0,0.0,0,0,0.0,0,1049,5.233506350146682e-06,1.0,0,4.587869766493649
90,4,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
90,5,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
90,6,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
90,7,0,0.0,0,0,0.0,0,0,0.0,1.0,0,4.5878749999999995
