ID,Type,Timestep,TotalDistance,InitialPosition X,InitialPosition Y,InitialPosition Z,FinalPosition X,FinalPosition Y,FinalPosition Z,HasCrash,Still alive,X,Y,Z,R,D=(R^2)/(6*t)
544,Macromoleculeahl,16915,387.0,2387.047743428359,931.3341879432631,442.06761936337256,2640.233519524416,1074.0522220344362,186.5338143046684,True,False,253.185776096057,142.71803409117297,-255.53380505870416,386.9999999999893,1.4757020396097322
669,Macromoleculeahl,16915,521.0,1659.14822600598,842.0298266346487,969.314205425903,1432.1395374238402,903.5523045948012,1060.186574193352,False,False,-227.0086885821397,61.5224779601524,90.87236876744907,252.1423157495536,0.626423759893069
2830,Macromoleculeahl,16915,894.0,1960.956612895644,1007.3743868276443,1143.6596616962354,1954.417265850636,727.8910904619769,1212.3573958589411,False,False,-6.539347045007844,-279.48329636566746,68.69773416270573,287.8768047034779,0.8165637470320657
1298,Macromoleculeahl,16915,208.0,1930.3543647922331,1124.7914964776444,491.3930800358156,1906.692234753084,1113.486337515125,496.289638367535,False,False,-23.662130039149133,-11.3051589625195,4.896558331719405,26.67731809334232,0.0070123095935892
480,Macromoleculeahl,16915,549.0,2046.069394203518,1077.1145905521144,405.1773774508833,2011.5874473444835,1447.0588650639138,1.0075751440877667,True,False,-34.48194685903445,369.94427451179945,-404.16980230679553,548.9999999999682,2.9697605675432563
362,Macromoleculeahl,16915,323.0,2100.220716754957,600.8582873643418,306.77636718040714,2116.6605039374394,495.55600565816457,1.8662773754437012,True,False,16.439787182482632,-105.3022817061772,-304.91008980496343,323.0000000000051,1.027973199330016
4546,Macromoleculeahl,16915,407.0,2000.905723842211,641.2860580109451,1212.1133882725635,1936.734034523477,543.2574488745275,1601.8843288014675,True,False,-64.17168931873402,-98.02860913641756,389.77094052890425,407.0000000000335,1.6321706572078751
219,Macromoleculeahl,16915,532.0,2096.662368511224,331.9071596400556,538.4840636102888,2129.1247485099966,1.7137746759101058,561.9017061334773,True,False,32.462379998772576,-330.1933849641455,23.417642523188533,332.6106786779536,1.0900567895419149
4187,Macromoleculeahl,16915,398.0,1875.704323748443,890.9504680188583,344.73701906249164,1708.5586152272413,1003.5659373810336,1.5401831457186448,True,False,-167.1457085212014,112.6154693621752,-343.196835916773,398.00000000000233,1.5607843137255086
4780,Macromoleculeahl,16915,672.0,1907.6398729506675,1107.302519202453,1031.1953594283782,1670.4335107067727,1602.2605243286982,1418.9242787424823,True,False,-237.20636224389452,494.9580051262456,387.7289193141041,672.000000000013,4.449541826781135
3278,Macromoleculeahl,16915,5140.0,2169.497478927201,639.6710681139857,1208.4969165914508,1950.0106443353204,364.4496324141623,989.0227674989738,False,False,-219.48683459188052,-275.2214356998234,-219.47414909247695,414.8375722469005,1.6956371203833125
1053,Macromoleculeahl,16915,317.0,2174.6536106936346,643.7998957865057,302.97800613590664,2240.212791299189,569.2385407141445,1.9271829048432365,True,False,65.5591806055545,-74.56135507236115,-301.0508232310634,316.9999999999991,0.9901369593063298
4939,Macromoleculeahl,16915,321.0,2184.974684670768,863.5405756350826,305.259904968502,2258.45887375193,936.0577113142632,1.3152735173631631,True,False,73.48418908116219,72.51713567918068,-303.94463145113883,320.9999999999958,1.0152822938220247
671,Macromoleculeahl,16915,1341.0,2371.7463524779514,1069.2803239881453,957.801488625794,2640.198396251094,1034.0614644296093,966.4046596669804,True,False,268.4520437731426,-35.218859558536,8.603171041186442,270.88905925958886,0.7230355939161006
4274,Macromoleculeahl,16915,592.0,2356.209130210488,1138.1215312642655,812.8789283228278,2397.8471715147925,1602.075043102805,964.5696379092764,True,False,41.63804130430435,463.95351183853927,151.6907095864484,489.894538656855,2.364732082035794
965,Macromoleculeahl,16915,219.0,2417.159979759564,1086.7612219234054,732.8487463954699,2394.044674312482,1099.2959251657846,685.5842871805105,False,False,-23.115305447081937,12.534703242379235,-47.2644592149594,54.08664563613618,0.0288241721959697
2301,Macromoleculeahl,16915,346.0,1810.043412696527,668.2804945226495,1141.4694729447438,1838.971809013752,750.3805798089633,1165.340600038756,False,False,28.92839631722495,82.10008528631374,23.87112709401231,90.26132519659188,0.0802749711916929
1781,Macromoleculeahl,16915,2985.0,1853.3234926301016,742.1852864392223,334.3849824776698,1453.9567036784767,1040.2016696764942,1.4887567504253818,True,False,-399.366788951625,298.01638323727195,-332.8962257272444,599.2724704996891,3.538550536001584
1775,Macromoleculeahl,16915,983.0,1925.4996428127413,1205.6026991011315,711.82209582828,2065.783790309212,1602.0295126292367,652.7755777746274,True,False,140.2841474964698,396.4268135281052,-59.04651805365256,424.6414391190745,1.7767302376304923
2155,Macromoleculeahl,16915,3734.0,1895.132812110396,866.5593530141414,328.3391747680918,1773.4973378144225,1602.5551427258815,252.54940840623,True,False,-121.63547429597338,735.9957897117401,-75.78976636186184,749.8193647578063,5.539748544347228
4,Macromoleculeahl,16915,351.0,2215.44057285634,777.1377226211823,301.4584885347123,2256.048455797937,786.9889475501495,320.00914026777605,False,False,40.60788294159784,9.851224928967213,18.550651733063773,45.71841499134719,0.0205948711136174
3959,Macromoleculeahl,16915,785.0,1755.9896586715736,963.4684683439056,471.11049362576296,1228.2832172329206,1305.590059433805,1.3193394153400355,True,False,-527.706441438653,342.1215910898993,-469.7911542104229,785.0000000000588,6.071780470983272
3301,Macromoleculeahl,16915,473.0,2400.9016631894337,1060.0275345069704,927.1760638378994,2445.178887122822,1027.3870027175476,873.4168812847091,False,False,44.277223933388086,-32.64053178942277,-53.75918255319027,76.91506083681499,0.0582907339001965
2442,Macromoleculeahl,16915,2941.0,2184.988186518857,672.3087183350252,298.9160430573763,2290.416748224544,533.6752588646038,397.87647259494497,False,False,105.42856170568666,-138.63345947042137,98.96042953756864,200.3187068706436,0.3953846124970621
540,Macromoleculeahl,16915,3229.0,1745.3653007953208,884.8764336676878,438.3673195063613,1948.077668522467,1601.8221978902195,278.9847788305039,True,False,202.71236772714636,716.9457642225319,-159.3825406758574,761.909658121268,5.719837689806557
1281,Macromoleculeahl,16915,323.0,2412.077157960653,1064.9511621438323,891.0406781795999,2640.099999033893,1274.569459836015,982.6635640842088,True,False,228.02284107323976,209.61829769218275,91.622885904609,322.9999999999528,1.0279731993296826
666,Macromoleculeahl,16915,979.0,2113.296650052186,420.2860724874356,419.7021404168957,2010.544130354703,1.2595038029414043,780.245645007523,True,False,-102.7525196974832,-419.0265686844941,360.5435045906273,562.2570268748755,3.114917373831653
3442,Macromoleculeahl,16915,3971.0,2269.992014647253,1179.914054705816,858.6843483954601,2058.985297277494,1087.0573172401116,418.3013591768418,False,False,-211.00671736975937,-92.85673746570431,-440.3829892186183,497.0748290358927,2.4345589285748543
1257,Macromoleculeahl,16915,288.0,2149.511500365069,773.2205194533977,286.04406300933715,2193.990708632872,783.6400465674466,1.6903510824750434,True,False,44.47920826780319,10.419527114048831,-284.3537119268621,287.9999999999929,0.817262784510749
76,Macromoleculeahl,16915,355.0,2497.503230579495,752.2817053169251,535.3120026719041,2488.753346303663,769.3470218407704,525.6385712173279,False,False,-8.749884275831846,17.06531652384524,-9.673431454576187,21.479310487207425,0.0045458742635319
4789,Macromoleculeahl,16915,89.0,1599.8352297359145,734.9125468003532,779.2077193091174,1511.0275887113255,730.9796078455513,783.5361008570818,False,False,-88.80764102458875,-3.932938954801898,4.328381547964455,88.99999999999537,0.0780470982362713
96,Macromoleculeahl,16915,417.0,1762.4372635241684,1094.0782643711536,637.1617535856086,1702.2246427232035,892.8847038660816,500.69010846994,False,False,-60.21262080096472,-201.193560505072,-136.4716451156686,250.45741836289423,0.6180797951818487
1291,Macromoleculeahl,16915,592.0,2012.054038904035,423.941303720777,419.323327478963,1932.721707866388,11.984239261342992,1.6371315206767747,True,False,-79.33233103764724,-411.9570644594341,-417.6861959582863,592.0000000000042,3.4531875061582915
230,Macromoleculeahl,16915,143.0,2520.4474061132896,763.8688076704277,927.003750664989,2640.2854253243854,751.9076953489897,994.1310794911903,True,False,119.8380192110958,-11.961112321438009,67.1273288262015,137.8778348094646,0.1873120241575131
2104,Macromoleculeahl,16915,1629.5245961170026,1826.848351495573,699.9563138298088,354.4020384622399,1805.9247888745824,406.6625715538096,1.4360572361671269,True,False,-20.92356262099065,-293.2937422759992,-352.9659812260728,459.395253168662,2.079456090589211
2766,Macromoleculeahl,16915,1770.0,2278.7456893787075,619.3988202715886,347.99199263537,2292.307817835899,1.587346432170447,102.48069409490468,True,False,13.562128457191648,-617.8114738394182,-245.51129854046528,664.9441677666998,4.356594208758981
3137,Macromoleculeahl,16915,322.0,2412.493319447215,457.5004856177305,910.9957010327796,2640.233061665237,255.47507076166187,1015.8972814151144,True,False,227.739742218022,-202.02541485606864,104.90158038233494,322.0000000000143,1.021617893388602
1145,Macromoleculeahl,16915,322.0,2001.7488731928968,617.1726302084436,305.5875007504463,1951.6396396438977,523.4833705969155,1.6214050315663258,True,False,-50.10923354899887,-93.68925961152809,-303.96609571888,322.00000000000574,1.0216178933885476
340,Macromoleculeahl,16915,560.0,2425.7907123954324,756.0,431.574136135145,2640.2282213871517,903.6986475061278,414.4977704738747,True,False,214.4375089917189,147.69864750612783,-17.0763656612703,260.9404874715887,0.6709029264155123
2567,Macromoleculeahl,16915,3251.2079267945896,1749.4488665334234,914.2669257972584,1063.8531438059338,1484.443263409676,1602.28729842577,1298.9425209884412,True,False,-265.0056031237473,688.0203726285115,235.0893771825074,773.86498699897,5.900749020621895
3303,Macromoleculeahl,16915,483.0,1682.472109697342,614.512322546291,527.5335205833311,1283.6003352693638,471.1033231936706,295.96459678442875,False,False,-398.87177442797815,-143.4089993526204,-231.56892379890235,483.0000000000265,2.2986402601244023
23,Macromoleculeahl,16915,1584.0,2142.364694324268,592.2153721616378,1197.779484547764,2125.220260235905,390.93792930722367,1052.9080075396175,False,False,-17.144434088362686,-201.2774428544141,-144.87147700814648,248.5845640275037,0.6088706815720176
3299,Macromoleculeahl,16915,611.0,1982.144013138122,811.1135415060807,291.3744067874074,1750.929673780456,766.4661765132844,412.95093439869,False,False,-231.21433935766615,-44.64736499279627,121.5765276112826,265.0175654393854,0.6920318257110939
4182,Macromoleculeahl,16915,627.0,2319.588393858248,497.9855152781204,1073.5860978828723,2640.313919757806,158.26558859605865,1491.7421793303863,True,False,320.7255258995583,-339.7199266820617,418.156081447514,626.999999999963,3.8735737511080273
2954,Macromoleculeahl,16915,1074.0,1997.881035127767,919.004089139597,1196.486439254045,1965.2050273677112,1078.1132903025314,1084.2313851765011,False,False,-32.67600776005588,159.10920116293437,-112.25505407754396,197.44532545440185,0.3841231307891878
2931,Macromoleculeahl,16915,1152.0,2159.2793804426115,1037.5583974692015,380.5838666628701,2355.920601468389,1103.6481106047995,1.1985474082732892,True,False,196.64122102577767,66.089713135598,-379.3853192545968,432.3989366947689,1.8422390428098008
4199,Macromoleculeahl,16915,2141.0,1883.30706967866,912.2728904608912,1161.8678136156404,1748.5025885401794,1023.5822020004982,968.3566920680408,False,False,-134.80448113848047,111.30931153960704,-193.5111215475997,260.7845185839185,0.6701011442806791
1321,Macromoleculeahl,16915,224.0,2459.4915936493526,516.8933891492366,604.7368426157166,2639.7426367109765,404.5070507718046,533.6392166264352,True,False,180.25104306162396,-112.38633837743195,-71.09762598928137,224.000000000004,0.4943935363090135
2026,Macromoleculeahl,16915,2038.0,2111.4319717103267,627.944231328366,1212.5787528335368,2391.2187962121866,453.08645890907775,938.1730366302648,False,False,279.7868245018599,-174.8577724192882,-274.40571620327205,429.1321531012338,1.814507880828661
2917,Macromoleculeahl,16915,377.0,2350.1274062088146,1031.3516081325815,481.508164105836,2251.7961359527603,1016.05708016132,402.4653130217331,False,False,-98.33127025605428,-15.29452797126146,-79.04285108410295,127.08553656312176,0.1591362065576564
4457,Macromoleculeahl,16915,753.0,2002.8356010468613,461.3083048430042,388.2985362298389,1970.9387543817943,469.2130607887009,395.0736779894879,False,False,-31.89684666506696,7.904755945696706,6.775141759648932,33.552891672688354,0.0110926843984546
2553,Macromoleculeahl,16915,8089.0,1722.8365218066065,639.5173590777197,1054.8902211579812,1631.620176310495,642.4423596125596,870.7390529785913,False,False,-91.21634549611144,2.92500053483991,-184.15116817938983,205.5252540580566,0.4162048483163731
4813,Macromoleculeahl,16915,273.0,1791.4937245477108,673.1976097392779,383.9492036784872,1774.0539123957258,669.1806802517949,402.3879991335341,False,False,-17.439812151985052,-4.016929487483026,18.43879545504689,25.695757397613207,0.0065057833110355
1948,Macromoleculeahl,16915,1997.0,2277.3984233777437,560.7520968593356,369.9277455788312,2640.388523616528,682.4987291277275,512.1798588601288,True,False,362.99010023878463,121.74663226839198,142.25211328129757,408.43569759884247,1.6437059717514346
1532,Macromoleculeahl,16915,1878.479513892211,2086.079344213505,763.5994657282317,1231.8020246343965,2462.310713437448,685.256991263472,1602.6171422097414,True,False,376.2313692239432,-78.34247446475979,370.8151175753451,534.0331805382523,2.81004471293528
4381,Macromoleculeahl,16915,851.9080910198693,2117.504537360007,720.4723899120729,283.3049225181966,1950.0612859536427,743.2887703914939,1.0291110332746278,True,False,-167.4432514063642,22.816380479421014,-282.275811484922,328.99462519802324,1.0664840221616692
2771,Macromoleculeahl,16915,6056.0,1779.7482134363909,761.2361156788428,383.9651340867962,2252.9704890122666,661.5532396224706,327.5287643645263,False,False,473.22227557587576,-99.68287605637217,-56.43636972226994,486.8891677861697,2.335807091413035
1562,Macromoleculeahl,16915,4472.0,2384.70985257389,599.5721749011818,429.2896379833516,1588.383052310218,502.19910786017897,1.2244177083526528,True,False,-796.3268002636721,-97.37306704100286,-428.065220274999,909.3171722849148,8.14718415422439
1177,Macromoleculeahl,16915,2437.0,2082.8734942674278,897.1652610877152,300.4951550604581,2325.4207945459534,1269.268153457651,1.071280413929418,True,False,242.5473002785261,372.1028923699355,-299.4238746465287,535.6719258004972,2.8273170961751246
1503,Macromoleculeahl,16915,242.0,2284.290951069287,590.1117741243808,1151.2142727337418,2278.89822217932,669.576781036467,1174.654505544202,False,False,-5.392728889967202,79.46500691208621,23.4402328104602,83.02537782285107,0.067920123781921
4756,Macromoleculeahl,16915,9506.0,2069.69396888584,1230.9262146305196,715.966226982423,1342.7555526028598,547.3267907987259,327.42387692310507,False,False,-726.9384162829804,-683.5994238317936,-388.5423500593179,1070.8467636038245,11.298776146623164
1740,Macromoleculeahl,16915,334.0,2407.8868256327905,747.1949256316783,1098.4414229306033,2640.295812202572,741.0290333679342,1338.2414328016823,True,False,232.40898656978152,-6.165892263744127,239.80000987107903,333.999999999956,1.0991821854366992
2589,Macromoleculeahl,16915,1351.0,2253.3227282318744,1193.6612127459912,821.1821309911819,1923.4636349920693,1602.7379760377485,914.3798871262144,True,False,-329.8590932398049,409.0767632917573,93.19775613503236,533.7008913303889,2.8065488364060656
4716,Macromoleculeahl,16915,1145.0,2127.8514621484683,679.7763669259781,1223.5602272773644,1996.7583683686096,1072.2482556625189,1098.753760670276,False,False,-131.0930937798587,392.47188873654056,-124.8064666070884,432.19930216527257,1.840538346557775
3265,Macromoleculeahl,16915,2984.0,2027.86695473164,884.4908755718654,1212.456056669199,2287.898966283119,1602.5750196730726,1451.878570587997,True,False,260.03201155147894,718.0841441012071,239.42251391879813,800.3653073517547,6.311800425778587
932,Macromoleculeahl,16915,588.0,2347.2519037522584,424.5614312128185,546.0801645228222,2317.462688872035,420.6649710094275,525.4542003174503,False,False,-29.789214880223422,-3.8964602033909728,-20.62596420537193,36.441873232560624,0.0130851327687261
4088,Macromoleculeahl,16915,675.3217024960528,2149.015327108656,881.6118205254327,1210.025216973903,2138.839250876799,934.295901490178,1602.5873609372418,True,False,-10.176076231857223,52.68408096474525,392.5621439633387,396.2123190761104,1.5467947757184892
4247,Macromoleculeahl,16915,1593.0,1662.2767027924376,896.5153711828634,946.7010847103236,1433.2937509407084,933.256573793918,1040.6385411484662,False,False,-228.98295185172924,36.74120261105463,93.9374564381426,250.21461574037968,0.6168819975377462
3050,Macromoleculeahl,16915,321.0,1814.5090376329524,528.1242283445956,1083.456899704526,1764.4958669546593,678.2839255578557,1103.286518620096,False,False,-50.013170678293136,150.15969721326007,19.82961891556988,159.506945600531,0.250689385109969
3643,Macromoleculeahl,16915,910.0,2274.205171934662,916.753192312334,1157.3457572924704,2211.969485133777,1096.8112034905323,1054.957354357778,False,False,-62.23568680088465,180.05801117819863,-102.3884029346923,216.28119002017493,0.4609080023307026
4755,Macromoleculeahl,16915,2863.0,2019.2449352602173,392.3930955281331,1057.1634555981004,1911.5955607749788,87.38169238900379,1602.2976217887428,True,False,-107.6493744852387,-305.0114031391293,545.1341661906424,633.8703361258756,3.958928002959213
1708,Macromoleculeahl,16915,500.0,2001.865918165516,784.8963502712775,287.1848937082756,1928.109859640308,817.3163586746148,1.5134576365953791,True,False,-73.75605852520812,32.420008403337306,-285.6714360716802,296.8150644783759,0.8680577643245881
4068,Macromoleculeahl,16915,829.0,1660.0285253002246,781.7940270189972,988.5043513653144,1706.9200579749192,892.2367882937472,1019.3187797768126,False,False,46.891532674694645,110.44276127474996,30.814428411498056,123.87876473754774,0.1512065065809508
4619,Macromoleculeahl,16915,859.0,2101.33504575831,419.8995943819473,420.4243735875264,2318.170618191431,385.56035957871705,588.5448880478583,False,False,216.8355724331209,-34.33923480323023,168.12051446033195,276.5164658780328,0.7533880766743255
2317,Macromoleculeahl,16915,2665.0,2446.3324294636272,520.520447820188,569.0659092159067,2383.896497538814,1.3179799165521109,780.1770230944035,True,False,-62.4359319248133,-519.2024679036359,211.1111138784968,563.9480035212162,3.1336816501681506
4728,Macromoleculeahl,16915,281.0,2111.828606171181,768.1698930451745,282.0148804999606,2133.0020749744194,775.3618795126536,1.9060453135510065,True,False,21.173468803237935,7.191986467479069,-280.1088351864096,280.9999999999951,0.7780175386737339
2706,Macromoleculeahl,16915,1424.1351575972349,2128.9059559583047,929.2171176051484,1197.3639269485975,2575.173721850688,1040.487492895248,1602.6695410863722,True,False,446.2677658923831,111.27037529009976,405.30561413777446,613.0323451037285,3.70291315541804
220,Macromoleculeahl,16915,348.0,2132.055629355109,321.6456448255758,942.5343300039176,2116.628211354175,1.6115698198217023,982.696090073202,True,False,-15.427418000933812,-320.0340750057541,40.16176006928424,322.9129625190462,1.0274192665565762
3608,Macromoleculeahl,16915,556.0,1901.0169970900013,965.9889973406166,1146.5915817664822,1696.9401839773564,1210.8921288067563,1602.1254559710535,True,False,-204.07681311264517,244.9031314661397,455.5338742045715,555.9999999999651,3.045974972903352
2492,Macromoleculeahl,16915,500.0,2145.394850295486,983.2026982046808,1168.8593789092756,2218.2382109291552,1221.696015962287,1602.2354075455787,True,False,72.84336063366936,238.49331775760615,433.3760286363031,500.0000000000112,2.4632968765396703
458,Macromoleculeahl,16915,917.0,1855.576711192368,1086.2794651381723,491.013715499661,1758.4317239347647,1602.6142080765248,716.1975279743643,True,False,-97.14498725760336,516.3347429383525,225.18381247470336,571.6174111371494,3.219494183812561
3419,Macromoleculeahl,16915,556.0,2197.75659495295,728.6161648112494,297.0707234053695,2134.7581067954334,757.6597761767389,1.1134585080169654,True,False,-62.99848815751648,29.043611365489483,-295.95726489735256,303.9786892477893,0.91046451391077
3740,Macromoleculeahl,16915,2680.0,2441.957449593804,523.3023222081097,954.4583324143508,2640.436743363945,477.0421113451642,1103.2018912808328,True,False,198.47929377014088,-46.260210862945485,148.74355886648186,252.3067249774461,0.6272409446137021
346,Macromoleculeahl,16915,9441.0,2203.485123661977,638.81174944854,311.7464799071983,2054.318842172506,332.7598926427207,545.9552261979188,False,False,-149.1662814894712,-306.05185680581934,234.2087462907205,413.245756695404,1.682649082931885
2157,Macromoleculeahl,16915,629.0,2241.7517945149666,1014.1602414951424,1120.8916724915914,2460.448058193085,1354.7820755480238,1602.3371111651848,True,False,218.6962636781186,340.62183405288147,481.4454386735933,628.9999999999417,3.898324958123231
1684,Macromoleculeahl,16915,228.00000000000003,2457.61086733199,845.3946842586982,484.2919586140517,2640.050333831816,888.1322473110998,354.39453074271995,True,False,182.43946649982536,42.73756305240158,-129.89742787133173,227.9999999999709,0.5122080993199993
2843,Macromoleculeahl,16915,223.0,1953.783221175784,1169.1556548303834,554.2012642655937,1948.0152833691232,1140.159952127417,510.7138544537904,False,False,-5.767937806660484,-28.995702702966355,-43.48740981180333,52.58492839131801,0.0272457847464779
499,Macromoleculeahl,16915,158.0,2499.7070789371032,536.566662211532,749.6643504293734,2639.9959904230777,463.9125442314935,747.5666243681367,True,False,140.2889114859745,-72.65411798003856,-2.097726061236699,158.00000000001563,0.245974972903783
3466,Macromoleculeahl,16915,580.0,2092.596395412784,415.3608101355353,1089.5887957067614,2112.773706387516,1.223722343942903,1495.154263464235,True,False,20.17731097473188,-414.1370877915924,405.5654677574739,580.0000000000092,3.3146122770717383
481,Macromoleculeahl,16915,241.0,2441.992808810129,1016.997893378678,910.8964353659188,2640.1391672783648,1098.906296030036,960.2852053081226,True,False,198.1463584682356,81.90840265135785,49.38876994220391,220.02321785557865,0.4769949393587883
531,Macromoleculeahl,16915,370.0,2444.1552220517974,616.2396213416491,488.1220419433453,2639.9626276517893,441.4762611080713,488.4992621190767,True,False,195.80740559999185,-174.76336023357783,0.3772201757313951,262.4555475942393,0.6787162721745198
260,Macromoleculeahl,16915,1092.0,1897.9373275283265,357.6451435220898,565.5737787401619,1893.135322421272,1.043340234888892,663.5478399727315,True,False,-4.802005107054583,-356.60180328720094,97.97406123256962,369.8470251808645,1.3477862058836834
3625,Macromoleculeahl,16915,1112.0,2034.175022146392,823.742493017572,286.90679914293617,1747.0806169507046,1003.8725717073696,1.7243037074337269,True,False,-287.0944051956874,180.13007868979764,-285.18249543550246,442.94367412378585,1.9331865055303832
2314,Macromoleculeahl,16915,997.0,1986.9671227069755,368.1596272965472,1016.4927030130128,1993.3117009701389,302.96017846936985,863.9129862929747,False,False,6.344578263163385,-65.19944882717738,-152.57971672003805,166.04755871458087,0.271670034043474
192,Macromoleculeahl,16915,891.0,2382.927109526352,520.3127755911227,477.4622888099025,2640.01353457612,113.89717426905004,552.7985132263302,True,False,257.0864250497675,-406.4156013220726,75.33622441642774,486.7675191014432,2.334640039926829
